run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,biosample,sample_title,chlorophyll_sensor,citation,ena_first_public,ena_last_update,event_date_time_end,external_id,insdc_center_alias,insdc_center_name,insdc_first_public,insdc_last_update,insdc_status,latitude_end,longitude_end,salinity_sensor,submitter_id,depth,environment_biome,environment_feature,environment_material,environmental_package,event_date_time_start,event_label,further_details,last_update_date,latitude_start,longitude_start,nitrate_sensor,oxygen_sensor,project_name,protocol_label,sample_collection_device,sample_name_1,sample_status,sampling_campaign,sampling_platform,sampling_station,size_fraction_lower_threshold,size_fraction_upper_threshold,temperature,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,marine_region,ena_first_public_1,ena_last_update_1,scientific_name,alias,ena_checklist,sra_accession
ERR599091,PRJEB1787,8.134,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100001121,marine metagenome,ERX555938,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AEKIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100001121) was collected during the Tara Oceans expedition (2009-2013) at station TARA_125 (latitudeN=-8.9111, longitudeE=-142.5571) on date/time=2011-08-08T17:33, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001122.",SAMEA2622817,ERS492888,SAMEA2622817,TARA_20110808T1733Z_125_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001121,0.233673,tbd,2014-09-12,2015-11-04,2011-08-08T19:54,SAMEA2622817,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:51Z,public,-8.895,-142.6228,35.427733,TARA_B100001121,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2011-08-08T17:33,TARA_20110808T1733Z_125_EVENT_PUMP,tbd,2014-05-01Z,-8.9111,-142.5571,4.985942,187.302833,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100001121,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_125,0.22,3,26.780158,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,40691545,8134045183,5101328063,2014-09-13 07:26:37,99.97,5.66,99.93,6.03,"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)","","","","","",""
ERR599092,PRJEB1787,33.728,WGS,RANDOM,Illumina HiSeq 2000,TARA_S200000501,marine metagenome,ERX555962,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABEIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_S200000501) was collected during the Tara Oceans expedition (2009-2013) at station TARA_018 (latitudeN=35.7528, longitudeE=14.2765) on date/time=2009-11-02T14:07, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 58-62 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.",SAMEA2619678,ERS488346,SAMEA2619678,TARA_20091102T1407Z_018_EVENT_PUMP_P_D_(60 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_S200000501,0.132494,tbd,2014-09-12,2015-11-04,2009-11-02T15:56,SAMEA2619678,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:36Z,public,35.7593,14.3453,37.89241,TARA_S200000501,60,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2009-11-02T14:07,TARA_20091102T1407Z_018_EVENT_PUMP,tbd,2014-05-01Z,35.7528,14.2765,99999,237.8893,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_S200000501,This version can be used to provide data discovery services,TARA_20091031Z,SV Tara,TARA_018,0.22,1.6,18.36839,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,169336043,33728405941,22573816731,2014-09-13 07:26:37,99.86,5.64,99.33,7.21,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)","","","","","",""
ERR599093,PRJEB1787,16.289,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100001027,marine metagenome,ERX556049,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACSIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100001027) was collected during the Tara Oceans expedition (2009-2013) at station TARA_098 (latitudeN=-25.8051, longitudeE=-111.7202) on date/time=2011-04-03T13:44, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001028,TARA_B100001024.",SAMEA2621990,ERS491699,SAMEA2621990,TARA_20110403T1344Z_098_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001027,0.013449,tbd,2014-09-12,2015-11-04,2011-04-03T16:35,SAMEA2621990,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:49:21Z,public,-25.8126,-111.7386,36.402683,TARA_B100001027,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2011-04-03T13:44,TARA_20110403T1344Z_098_EVENT_PUMP,tbd,2014-05-01Z,-25.8051,-111.7202,-1.567491,200.538167,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100001027,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_098,0.22,3,25.14875,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,82380100,16288631213,11163748572,2014-09-13 07:26:37,99.21,7.29,98.51,9.01,"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)","","","","","",""
ERR599094,PRJEB1787,32.477,WGS,RANDOM,Illumina HiSeq 2000,TARA_E500000331,marine metagenome,ERX556032,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABGIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_E500000331) was collected during the Tara Oceans expedition (2009-2013) at station TARA_025 (latitudeN=39.3991, longitudeE=19.3997) on date/time=2009-11-23T13:52, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.",SAMEA2619782,ERS488509,SAMEA2619782,TARA_20091123T1352Z_025_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000331,0.201016,tbd,2014-09-12,2015-11-04,2009-11-23T16:06,SAMEA2619782,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:33Z,public,39.3757,19.4167,38.475705,TARA_E500000331,50,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2009-11-23T13:52,TARA_20091123T1352Z_025_EVENT_PUMP,tbd,2014-05-01Z,39.3991,19.3997,99999,229.547682,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_E500000331,This version can be used to provide data discovery services,TARA_20091122Z,SV Tara,TARA_025,0.22,1.6,15.161277,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,164146857,32476946351,22333426823,2014-09-13 07:26:37,99.19,6.82,98.67,8.35,"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)","","","","","",""
ERR599095,PRJEB1787,40.585,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000368,marine metagenome,ERX555913,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABCIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_X000000368) was collected during the Tara Oceans expedition (2009-2013) at station TARA_004 (latitudeN=36.5533, longitudeE=-6.5669) on date/time=2009-09-15T18:00, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_X000000369.",SAMEA2619399,ERS487936,SAMEA2619399,TARA_20090915T1800Z_004_EVENT_PUMP_P_D_(40 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_X000000368,0.090621,tbd,2014-09-12,2015-11-04,2009-09-15T18:45,SAMEA2619399,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:30Z,public,35.5571,-6.5586,36.63313,TARA_X000000368,40,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2009-09-15T18:00,TARA_20090915T1800Z_004_EVENT_PUMP,tbd,2014-05-01Z,36.5533,-6.5669,99999,99999,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump),TARA_X000000368,This version can be used to provide data discovery services,TARA_20090913Z,SV Tara,TARA_004,0.22,1.6,20.408907,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,207091837,40585302868,29822990481,2014-09-13 07:26:37,98.12,8.28,97.85,9.22,(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324),"","","","","",""
ERR599097,PRJEB1787,32.977,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001037,marine metagenome,ERX555931,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABKIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_A100001037) was collected during the Tara Oceans expedition (2009-2013) at station TARA_032 (latitudeN=23.4183, longitudeE=37.245) on date/time=2010-01-11T14:17, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 78-82 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_A100001193.",SAMEA2619840,ERS488599,SAMEA2619840,TARA_20100111T1417Z_032_EVENT_PUMP_P_D_(80 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001037,0.224444,tbd,2014-09-12,2015-11-04,2010-01-11T15:20,SAMEA2619840,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:34Z,public,23.4217,37.2517,40.196433,TARA_A100001037,80,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-01-11T14:17,TARA_20100111T1417Z_032_EVENT_PUMP,tbd,2014-05-01Z,23.4183,37.245,1.201064,179.968,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_A100001037,This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_032,0.22,1.6,26.050367,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,167058316,32976603710,22800409688,2014-09-13 07:26:37,99.08,7.1,98.32,9.09,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)","","","","","",""
ERR599098,PRJEB1787,5.796,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000212,marine metagenome,ERX556014,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACFIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000212) was collected during the Tara Oceans expedition (2009-2013) at station TARA_052 (latitudeN=-16.957, longitudeE=53.9801) on date/time=2010-05-17T04:10, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000213.",SAMEA2620542,ERS489529,SAMEA2620542,TARA_20100517T0410Z_052_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000212,0.176565,tbd,2014-09-12,2015-11-04,2010-05-17T07:40,SAMEA2620542,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:28Z,public,-17.2387,53.9775,34.566667,TARA_B100000212,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-05-17T04:10,TARA_20100517T0410Z_052_EVENT_PUMP,tbd,2014-05-01Z,-16.957,53.9801,99999,191.68,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-1.6,PUMP (High Volume Peristaltic Pump),TARA_B100000212,This version can be used to provide data discovery services,TARA_20100515Z,SV Tara,TARA_052,0.22,1.6,27.8684,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,29188354,5795959196,3503855099,2014-09-13 07:26:37,99.74,7.66,98.83,10.44,(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029),"","","","","",""
ERR599099,PRJEB1787,9.662,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100001964,marine metagenome,ERX555920,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AENIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100001964) was collected during the Tara Oceans expedition (2009-2013) at station TARA_137 (latitudeN=14.2075, longitudeE=-116.6468) on date/time=2011-12-02T20:42, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001965.",SAMEA2623295,ERS493670,SAMEA2623295,TARA_20111202T2042Z_137_EVENT_PUMP_MB_D_(40 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001964,99999,tbd,2014-09-12,2015-11-04,2011-12-02T22:01,SAMEA2623295,GSC,Genoscope,2014-09-12T17:03:39Z,2015-11-04T11:49:36Z,public,14.2016,-116.696,99999,TARA_B100001964,40,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2011-12-02T20:42,TARA_20111202T2042Z_137_EVENT_PUMP,tbd,2014-05-01Z,14.2075,-116.6468,99999,99999,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100001964,This version can be used to provide data discovery services,TARA_20111124Z,SV Tara,TARA_137,0.22,3,99999,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,48399126,9662381171,6153500835,2014-09-13 07:26:37,99.84,6.01,99.8,6.4,(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973),"","","","","",""
ERR599102,PRJEB1787,17.992,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000066,marine metagenome,ERX556006,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABSIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000066) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0393, longitudeE=64.4913) on date/time=2010-03-15T03:35, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000067.",SAMEA2620000,ERS488799,SAMEA2620000,TARA_20100315T0335Z_038_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000066,0.161808,tbd,2014-09-12,2015-11-04,2010-03-15T05:53,SAMEA2620000,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:21Z,public,19.0342,64.5162,36.617917,TARA_B100000066,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-03-15T03:35,TARA_20100315T0335Z_038_EVENT_PUMP,tbd,2014-05-01Z,19.0393,64.4913,0.889376,199.9355,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-1.6,PUMP (High Volume Peristaltic Pump),TARA_B100000066,This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_038,0.22,1.6,26.2314,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,91220211,17991872765,12647681375,2014-09-13 07:26:37,98.94,7.37,98.3,8.98,"","","","","","",""
ERR599103,PRJEB1787,6.68,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000482,marine metagenome,ERX556041,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AALIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000482) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.027, longitudeE=4.6802) on date/time=2010-09-14T13:30, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000483.",SAMEA2621037,ERS490296,SAMEA2621037,TARA_20100914T1330Z_068_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000482,0.42458,tbd,2014-09-12,2015-11-04,2010-09-14T15:07,SAMEA2621037,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:47Z,public,-31.0136,4.6932,35.687803,TARA_B100000482,50,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-09-14T13:30,TARA_20100914T1330Z_068_EVENT_PUMP,tbd,2014-05-01Z,-31.027,4.6802,99999,231.683361,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000482,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3,16.787411,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,32597205,6679783049,4473342681,2014-09-13 07:26:38,101.88,13.77,103.04,12.35,"","","","","","",""
