sample	biosample	run	bioproject	gbp	library_strategy	library_selection	model	sample_name	taxon_name	experiment_accession	experiment_title	library_name	library_source	library_layout	platform	submitter	study_accession	study_alias	study_centre_project_name	organisation	organisation_department	organisation_institution	organisation_street	organisation_city	organisation_country	organisation_contact_name	organisation_contact_email	sample_description	sample_alias	sample_accession	sample_title	collection_date	depth	env_biome	env_feature	env_material	geo_loc_name	study_title	design_description	study_abstract	study_links	number_of_runs_for_sample	spots	bases	run_size	published	read1_length_average	read1_length_stdev	read2_length_average	read2_length_stdev	year	month	day	time	temperature_degC	salinity_pss	size_frac_low	size_frac_up	size_frac	samp_size	samp_vol_we_dna_ext	lat_lon	latitude	longitude	layer	local_time	environmental_package	project	season	sub_region_seavox	region_seavox	provcode_longhurst	provdescr_longhurst	environment	geometry
TARA_SAMEA2622316_5_2011_05_12	SAMEA2622316	ERR598997,ERR599118	PRJEB1787	31.666,5.341	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000925	marine metagenome	ERX555963,ERX556086	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADFIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000925) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=1.9928, longitudeE=-84.5766) on date/time=2011-05-12T14:00, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000926.	SAMEA2622316	ERS492145	TARA_20110512T1400Z_109_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000925	2011-05-12	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	159269781,26789701	31665804914,5340939896	21131846251,3223352113	2014-09-13 07:26:33,2014-09-13 07:26:40	99.26,99.6	6.13,6.6	100.1,99.21	5.58,7.53	2011	5	12	14:00:00	27.617558	33.3676	0.22	3.0	0.22-3			1.9928 -84.5766	1.9928	-84.5766	surface water		water	TARA	Spring	NORTHEAST PACIFIC OCEAN (180W)	PACIFIC OCEAN	PNEC	Trades - N. Pacific Equatorial Countercurrent Province	Trades	c(-84.5766, 1.9928)
TARA_SAMEA2622336_30_2011_05_12	SAMEA2622336	ERR598952,ERR599065,ERR599108	PRJEB1787	21.195,4.158,8.315	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000927	marine metagenome	ERX556007,ERX556026,ERX556128	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADGIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000927) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0299, longitudeE=-84.5546) on date/time=2011-05-12T22:15, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 28-32 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000928.	SAMEA2622336	ERS492177	TARA_20110512T2215Z_109_EVENT_PUMP_P_D_(30 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000927	2011-05-12	30.0	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	107170154,20877758,41956417	21195486912,4157857128,8314806150	14163074633,2522122494,5264995779	2014-09-13 07:26:34,2014-09-13 07:26:36,2014-09-13 07:26:38	99.11,99.15,99.18	6.28,6.85,7.82	100.0,98.59,99.06	5.9,7.75,8.3	2011	5	12	22:15:00	26.532035	34.344808	0.22	3.0	0.22-3			2.0299 -84.5546	2.0299	-84.5546	deep chlorophyll maximum		water	TARA	Spring	NORTHEAST PACIFIC OCEAN (180W)	PACIFIC OCEAN	PNEC	Trades - N. Pacific Equatorial Countercurrent Province	Trades	c(-84.5546, 2.0299)
TARA_SAMEA2622376_5_2011_05_21	SAMEA2622376	ERR599039	PRJEB1787	31.941	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100001109	marine metagenome	ERX556137	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADPIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100001109) was collected during the Tara Oceans expedition (2009-2013) at station TARA_110 (latitudeN=-2.0133, longitudeE=-84.589) on date/time=2011-05-21T12:27, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001110.	SAMEA2622376	ERS492228	TARA_20110521T1227Z_110_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001109	2011-05-21	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	160898544	31941270725	21139713539	2014-09-13 07:26:31	99.47	6.11	99.05	7.34	2011	5	21	12:27:00	23.8683	35.0193	0.22	3.0	0.22-3			-2.0133 -84.589	-2.0133	-84.589	surface water		water	TARA	Spring	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	CHIL	Coastal - Chile-Peru Current Coastal Province	Coastal	c(-84.589, -2.0133)
TARA_SAMEA2622402_50_2011_05_21	SAMEA2622402	ERR599014	PRJEB1787	41.709	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100001113	marine metagenome	ERX555941	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADQIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100001113) was collected during the Tara Oceans expedition (2009-2013) at station TARA_110 (latitudeN=-1.9002, longitudeE=-84.6265) on date/time=2011-05-21T21:00, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001114.	SAMEA2622402	ERS492264	TARA_20110521T2100Z_110_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001113	2011-05-21	50.0	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	211750391	41708571083	29383526538	2014-09-13 07:26:32	98.68	8.29	98.29	9.43	2011	5	21	21:00:00	21.814577	35.066093	0.22	3.0	0.22-3			-1.9002 -84.6265	-1.9002	-84.6265	deep chlorophyll maximum		water	TARA	Spring	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	CHIL	Coastal - Chile-Peru Current Coastal Province	Coastal	c(-84.6265, -1.9002)
TARA_SAMEA2622452_5_2011_05_31	SAMEA2622452	ERR599077	PRJEB1787	37.503	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000575	marine metagenome	ERX555933	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADSIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000575) was collected during the Tara Oceans expedition (2009-2013) at station TARA_111 (latitudeN=-16.9601, longitudeE=-100.6335) on date/time=2011-05-31T14:25, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000576.	SAMEA2622452	ERS492321	TARA_20110531T1425Z_111_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000575	2011-05-31	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)		Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	190182767	37502869577	25857182500	2014-09-13 07:26:36	98.94	7.22	98.26	8.7	2011	5	31	14:25:00	22.76873	35.97144	0.22	3.0	0.22-3			-16.9601 -100.6335	-16.9601	-100.6335	surface water		water	TARA	Spring	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-100.6335, -16.9601)
TARA_SAMEA2622478_90_2011_05_31	SAMEA2622478	ERR598961	PRJEB1787	37.058	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000579	marine metagenome	ERX556060	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADTIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000579) was collected during the Tara Oceans expedition (2009-2013) at station TARA_111 (latitudeN=-16.9587, longitudeE=-100.6751) on date/time=2011-05-31T20:28:10, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 86-95 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000580.	SAMEA2622478	ERS492357	TARA_20110531T2030Z_111_Combined-EVENTS_CAST_MB_D_(90 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000579	2011-05-31	90.0	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)		Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	187063957	37057934380	25240940587	2014-09-13 07:26:32	99.37	6.5	98.73	8.12	2011	5	31	20:28:10	19.881449	35.687249	0.22	3.0	0.22-3			-16.9587 -100.6751	-16.9587	-100.6751	deep chlorophyll maximum		water	TARA	Spring	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-100.6751, -16.9587)
TARA_SAMEA2622518_5_2011_06_14	SAMEA2622518	ERR598954	PRJEB1787	39.369	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000941	marine metagenome	ERX555919	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_ADXIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000941) was collected during the Tara Oceans expedition (2009-2013) at station TARA_112 (latitudeN=-23.2811, longitudeE=-129.3947) on date/time=2011-06-14T16:45, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000942.	SAMEA2622518	ERS492408	TARA_20110614T1645Z_112_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000941	2011-06-14	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	199504187	39368758098	27313357526	2014-09-13 07:26:34	99.03	7.13	98.31	8.85	2011	6	14	16:45:00	24.237467	36.453917	0.22	3.0	0.22-3			-23.2811 -129.3947	-23.2811	-129.3947	surface water		water	TARA	Spring	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-129.3947, -23.2811)
TARA_SAMEA2622652_5_2011_07_26	SAMEA2622652	ERR598992	PRJEB1787	27.674	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100001115	marine metagenome	ERX555947	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_AECIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100001115) was collected during the Tara Oceans expedition (2009-2013) at station TARA_122 (latitudeN=-8.9971, longitudeE=-139.1963) on date/time=2011-07-26T17:10, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001116.	SAMEA2622652	ERS492642	TARA_20110726T1710Z_122_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001115	2011-07-26	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	139190159	27673835345	17641472034	2014-09-13 07:26:34	99.5	6.46	99.32	7.36	2011	7	26	17:10:00	26.54413	35.3662	0.22	3.0	0.22-3			-8.9971 -139.1963	-8.9971	-139.1963	surface water		water	TARA	Summer	SOUTHEAST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-139.1963, -8.9971)
TARA_SAMEA2622710_5_2011_07_31	SAMEA2622710	ERR599160	PRJEB1787	33.652	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000683	marine metagenome	ERX556126	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_AEFIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000683) was collected during the Tara Oceans expedition (2009-2013) at station TARA_123 (latitudeN=-8.9068, longitudeE=-140.283) on date/time=2011-07-31T17:20, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000684.	SAMEA2622710	ERS492733	TARA_20110731T1720Z_123_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000683	2011-07-31	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	171142153	33651563993	22878238743	2014-09-13 07:26:41	98.5	8.71	98.13	9.73	2011	7	31	17:20:00	26.576175	35.359483	0.22	3.0	0.22-3			-8.9068 -140.283	-8.9068	-140.283	surface water		water	TARA	Summer	SOUTHWEST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-140.283, -8.9068)
TARA_SAMEA2622759_5_2011_08_04	SAMEA2622759	ERR599036,ERR599069,ERR599080,ERR599151	PRJEB1787	9.092,9.124,9.158,9.402	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100000674	marine metagenome	ERX555929,ERX556057,ERX556076,ERX556117	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_AEHIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100000674) was collected during the Tara Oceans expedition (2009-2013) at station TARA_124 (latitudeN=-9.1504, longitudeE=-140.5216) on date/time=2011-08-04T18:33, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000675.	SAMEA2622759	ERS492814	TARA_20110804T1833Z_124_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000674	2011-08-04	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	45616413,45657442,45847605,47088422	9091524934,9124059838,9158297189,9401988201	5717480698,5764121953,5869805646,5964503450	2014-09-13 07:26:31,2014-09-13 07:26:36,2014-09-13 07:26:40	99.64,99.86,99.89,99.95	5.74,5.86,5.88,6.19	99.66,99.8,99.87,99.89	6.15,6.22,6.3,6.49	2011	8	4	18:33:00	26.518986	35.396729	0.22	3.0	0.22-3			-9.1504 -140.5216	-9.1504	-140.5216	surface water		water	TARA	Summer	SOUTHWEST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-140.5216, -9.1504)
TARA_SAMEA2622817_5_2011_08_08	SAMEA2622817	ERR599066,ERR599091,ERR599114,ERR599119	PRJEB1787	8.133,8.134,8.18,8.351	WGS	RANDOM	Illumina HiSeq 2000	TARA_B100001121	marine metagenome	ERX555908,ERX555938,ERX555960,ERX556044	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	APY_AEKIOSF_r1	METAGENOMIC	PAIRED	ILLUMINA	GSC, 	ERP001736	study_APY	APY	Genoscope								This sample (TARA_B100001121) was collected during the Tara Oceans expedition (2009-2013) at station TARA_125 (latitudeN=-8.9111, longitudeE=-142.5571) on date/time=2011-08-08T17:33, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001122.	SAMEA2622817	ERS492888	TARA_20110808T1733Z_125_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001121	2011-08-08	5.0	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.		Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.	[]	1	40691545,40806380,40936449,41818200	8133481643,8134045183,8179952798,8351444203	5101328063,5151403758,5260056017,5305639197	2014-09-13 07:26:36,2014-09-13 07:26:37,2014-09-13 07:26:40	99.63,99.87,99.91,99.97	5.66,5.8,5.82,6.19	99.69,99.84,99.91,99.93	6.03,6.1,6.19,6.41	2011	8	8	17:33:00	26.780158	35.427733	0.22	3.0	0.22-3			-8.9111 -142.5571	-8.9111	-142.5571	surface water		water	TARA	Summer	SOUTHWEST PACIFIC OCEAN (140W)	PACIFIC OCEAN	SPSG	Westerlies - S. Pacific Subtropical Gyre Province	Westerlies	c(-142.5571, -8.9111)
